Area,Item,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
Saint Lucia,"Fruit, fresh nes",0.0,0.0,0.0,0.0,0.0,0.0,0.0,788.9,792.6,766.7,788.9,681.5,851.9,837.0,1007.4,1074.1,1114.8,1155.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Saint Lucia,"Fruit, tropical fresh nes",0.0,0.0,0.0,0.0,0.0,0.0,0.0,920.4,987.0,1009.3,983.3,977.8,1051.9,1009.3,1155.6,1125.9,1040.7,1140.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1600.0,1655.6,1611.1
Saint Lucia,Ginger,0.0,0.0,1600.0,1659.3,2003.7,2340.7,2263.0,1811.1,1581.5,1522.2,1296.3,1674.1,2622.2,1355.6,1525.9,1896.3,1888.9,1955.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3066.7,3022.2,3381.5
Saint Lucia,Grapefruit (inc. pomelos),0.0,0.0,448.1,429.6,422.2,463.0,385.2,437.0,459.3,374.1,351.9,407.4,711.1,400.0,500.0,470.4,507.4,525.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1211.1,1218.5,1247.4
Saint Lucia,Lemons and limes,0.0,0.0,722.2,785.2,618.5,681.5,607.4,625.9,755.6,525.9,492.6,563.0,951.9,944.4,1177.8,1218.5,1307.4,1470.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2151.9,2263.0,2283.3
Saint Lucia,Lettuce and chicory,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3181.5,3092.6,2716.3
Saint Lucia,Maize,765.9,1002.2,1083.7,1018.5,806.7,896.3,1189.6,1632.6,1633.3,1448.1,1259.3,1196.3,1285.2,1240.7,1025.9,885.2,1055.6,1040.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2196.3,1974.1,1439.6
Saint Lucia,"Mangoes, mangosteens, guavas",0.0,0.0,618.5,522.2,651.9,537.0,566.7,811.1,809.3,811.1,742.6,885.2,1233.3,903.7,924.1,944.4,977.8,874.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1266.7,1259.3,1285.2
Saint Lucia,"Meat live weight, cattle",0.0,0.0,0.0,0.0,0.0,0.0,0.0,2444.4,2444.4,2444.4,2444.4,2444.4,2444.4,2851.9,2851.9,2851.9,2851.9,2851.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4074.1,4074.1,4074.1
Saint Lucia,"Meat live weight, chicken",0.0,0.0,0.0,0.0,0.0,0.0,0.0,1507.4,1507.4,1507.4,1507.4,1507.4,1507.4,1507.4,1507.4,1507.4,1874.1,2037.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1874.1,1874.1,1874.1
Saint Lucia,"Meat live weight, goat",0.0,0.0,0.0,0.0,0.0,0.0,0.0,4074.1,4074.1,4074.1,4074.1,4888.9,4888.9,4888.9,4888.9,4888.9,4888.9,4888.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8148.1,8148.1,8963.0
Saint Lucia,"Meat live weight, pig",0.0,0.0,0.0,0.0,0.0,0.0,0.0,2444.4,2444.4,2444.4,2444.4,2851.9,2851.9,2851.9,2851.9,3259.3,3259.3,3259.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4074.1,4074.1,4074.1
Saint Lucia,"Meat live weight, sheep",0.0,0.0,0.0,0.0,0.0,0.0,0.0,2851.9,2851.9,2851.9,2851.9,3259.3,3259.3,3259.3,3259.3,3259.3,4074.1,4074.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8148.1,8148.1,8963.0
Saint Lucia,"Meat, cattle",0.0,0.0,4074.1,4074.1,4888.9,4888.9,4888.9,4074.1,4074.1,4074.1,4074.1,4074.1,4074.1,4074.1,4074.1,4074.1,4888.9,4888.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6518.5,6518.5,8148.1
Saint Lucia,"Meat, chicken",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2829.6,2829.6,2803.7,4481.5,4481.5,4481.5,4481.5,4481.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4318.5,4318.5,4318.5
Saint Lucia,"Meat, goat",0.0,0.0,0.0,0.0,0.0,0.0,0.0,4888.9,4888.9,4888.9,4888.9,4888.9,4888.9,4888.9,4888.9,4888.9,5703.7,5703.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11407.4,12222.2,13037.0
Saint Lucia,"Meat, pig",0.0,0.0,4074.1,4074.1,4888.9,4888.9,4888.9,4074.1,4074.1,4074.1,4074.1,4074.1,4074.1,4074.1,4074.1,4074.1,4888.9,4888.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4481.5,4807.4,4888.9
Saint Lucia,"Meat, sheep",0.0,0.0,0.0,0.0,0.0,0.0,0.0,4074.1,4074.1,4074.1,4074.1,4074.1,4074.1,4074.1,4074.1,4074.1,4888.9,4888.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10592.6,11407.4,12222.2
Saint Lucia,"Melons, other (inc.cantaloupes)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,1544.4,1451.9,1514.8,1288.9,1325.9,1588.9,1685.2,1574.1,1777.8,1825.9,1944.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1896.3,1911.1,2023.3
Saint Lucia,"Milk, whole fresh cow",0.0,0.0,0.0,0.0,0.0,0.0,0.0,1377.8,1100.0,1137.0,1203.7,1166.7,1203.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Saint Lucia,"Nutmeg, mace and cardamoms",0.0,0.0,3559.3,3444.4,4051.9,4181.5,4388.9,4533.3,4644.4,5003.7,4822.2,4366.7,4551.9,4581.5,5859.3,6374.1,6222.2,6885.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6966.7,6144.4,7097.4
Saint Lucia,Oranges,0.0,0.0,707.4,677.8,674.1,700.0,614.8,707.4,611.1,544.4,618.5,611.1,1081.5,485.2,644.4,648.1,811.1,733.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1518.5,1574.1,1684.1
Saint Lucia,Pepper (piper spp.),0.0,0.0,3562.8,3447.8,4055.8,4185.6,4393.2,4537.8,4649.0,5008.6,4827.0,4371.0,4556.3,4586.0,5865.0,6380.4,6228.4,6892.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Saint Lucia,Pineapples,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1866.7,1929.6,1818.5,1400.0,1607.4,1963.0,2011.1,2122.2,2274.1,2751.9,2744.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2522.2,2422.2,2085.6
Saint Lucia,Plantains,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1148.0,1196.0,1225.0
Saint Lucia,Plantains and others,0.0,0.0,429.6,477.8,551.9,407.4,418.5,459.3,433.3,425.9,585.2,485.2,770.4,451.9,637.0,707.4,614.8,688.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Saint Lucia,"Pumpkins, squash and gourds",0.0,0.0,0.0,0.0,0.0,0.0,0.0,1100.0,1185.2,1203.7,1070.4,1014.8,1155.6,1311.1,1763.0,1663.0,1625.9,1555.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2233.3,2192.6,2451.5
Saint Lucia,Roots and tubers nes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,777.8,837.0,807.4,740.7,640.7,781.5,722.2,851.9,1107.4,1144.4,1307.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Saint Lucia,Spices nes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2663.0,2014.8,1188.9,937.0,659.3,1263.0,677.8,688.9,777.8,670.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6363.0,7092.6,7344.4
Saint Lucia,Sweet potatoes,0.0,0.0,914.8,1059.3,1033.3,933.3,914.8,1040.7,1159.3,959.3,1077.8,748.1,1237.0,1025.9,1374.1,1522.2,1548.1,1381.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1911.1,1851.9,1931.9
Saint Lucia,"Tangerines, mandarins, clementines, satsumas",0.0,0.0,0.0,0.0,0.0,0.0,0.0,514.8,577.8,440.7,388.9,429.6,611.1,537.0,688.9,670.4,707.4,718.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1270.4,1400.0,1296.3
Saint Lucia,Taro (cocoyam),0.0,0.0,711.1,800.0,966.7,722.2,707.4,800.0,863.0,837.0,796.3,707.4,1122.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1637.0,1555.6,1906.7
Saint Lucia,Tomatoes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2274.1,2225.9,2055.6,1688.9,1933.3,2029.6,2388.9,2688.9,2263.0,2485.2,2329.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3277.8,2977.8,2983.7
Saint Lucia,"Vegetables, fresh nes",0.0,0.0,0.0,0.0,0.0,0.0,0.0,1984.3,1978.7,1980.6,1855.6,1744.4,1873.1,2254.6,2413.0,2244.4,2380.6,2414.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2755.6,2744.4,2877.8
Saint Lucia,Watermelons,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1300.0,1166.7,1211.1,1011.1,1211.1,1292.6,1333.3,1351.9,1366.7,1533.3,1522.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1722.2,1763.0,1813.7
Saint Lucia,Yams,0.0,0.0,1303.7,1270.4,1355.6,1188.9,1103.7,1040.7,1181.5,1225.9,1288.9,1266.7,1818.5,1307.4,1414.8,1633.3,1763.0,1851.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2329.6,2300.0,2375.6
Saint Lucia,Yautia (cocoyam),0.0,0.0,1151.9,1118.5,1322.2,1344.4,1137.0,1214.8,1151.9,1225.9,1240.7,1081.5,1914.8,1555.6,1496.3,1770.4,1785.2,2174.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2722.2,2670.4,2800.4
Saint Vincent and the Grenadines,Avocados,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1002.2,1222.2,888.1,912.6,1124.4,1081.5,971.7,0.0
Saint Vincent and the Grenadines,Bananas,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2049.5,465.4,424.6,563.4,596.1,718.5,627.4,700.7,673.2,625.9,0.0,0.0
Saint Vincent and the Grenadines,Bananas Cavendish,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,673.0,626.0,548.0,0.0
Saint Vincent and the Grenadines,Carrots and turnips,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2041.3,2057.6,2612.9,2653.7,2008.7,2065.8,2240.7,2281.5,2255.0,2403.7,2366.4,0.0
Saint Vincent and the Grenadines,Cassava,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,489.9,555.2,636.9,692.6,1665.7,1227.3,2200.0,2053.3,2430.2,2740.7,2879.2,0.0
Saint Vincent and the Grenadines,"Chillies and peppers, green",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1020.7,1004.3,1143.1,1347.3,2041.3,1624.9,1711.1,1613.3,2387.4,1737.0,0.0,0.0
Saint Vincent and the Grenadines,"Cocoa, beans",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,865.5,2449.6,1833.3,1629.6,1629.6,1629.6,1629.6,0.0
Saint Vincent and the Grenadines,Coconuts,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,539.1,563.4,604.2,685.9,553.6,708.9,774.1,543.1,814.8,794.1,0.0
Saint Vincent and the Grenadines,"Eggs, hen, in shell",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3772.3,3772.3,3772.3,3772.3,2908.9,2851.9,2851.9,2851.9,2851.9,0.0,0.0,0.0
Saint Vincent and the Grenadines,Ginger,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1800.7,1425.9,2460.7,2411.9,2344.6,0.0,1995.4,0.0
Saint Vincent and the Grenadines,Grapefruit (inc. pomelos),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,400.1,400.1,538.9,457.3,628.7,456.3,505.2,446.1,440.7,492.0,0.0
Saint Vincent and the Grenadines,"Groundnuts, with shell",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4695.0,4727.7,4572.5,5184.9,5144.1,6182.9,6428.9,6453.3,6428.9,0.0,6804.3,0.0
Saint Vincent and the Grenadines,Lemons and limes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,849.2,685.9,694.0,898.2,1167.6,1551.4,1373.0,1478.9,1416.7,0.0,1712.8,0.0
Saint Vincent and the Grenadines,Maize,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1486.1,1600.4,1257.4,906.3,1053.3,1326.9,1515.6,1466.7,1263.0,1196.3,1714.7,0.0
Saint Vincent and the Grenadines,"Mangoes, mangosteens, guavas",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,432.8,530.7,783.9,571.6,677.7,912.6,977.8,1535.9,748.1,816.5,0.0
Saint Vincent and the Grenadines,"Meat live weight, cattle",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4082.6,4082.6,4082.6,4082.6,4082.6,4082.6,4082.6,4082.6,4082.6,4082.6,4082.6,0.0
Saint Vincent and the Grenadines,"Meat live weight, chicken",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3347.8,3347.8,3347.8,3347.8,3347.8,3347.8,3347.8,3347.8,3347.8,0.0,0.0,0.0
Saint Vincent and the Grenadines,"Meat live weight, goat",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7348.7,7348.7,7348.7,7348.7,7348.7,7348.7,7348.7,7348.7,7348.7,7348.7,7348.7,0.0
Saint Vincent and the Grenadines,"Meat live weight, pig",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4082.6,4899.2,4899.2,4899.2,4899.2,4899.2,4899.2,4899.2,4899.2,4899.2,4899.2,0.0
Saint Vincent and the Grenadines,"Meat live weight, sheep",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7348.7,7348.7,7348.7,7348.7,7348.7,7348.7,7348.7,7348.7,7348.7,7348.7,7348.7,0.0
Saint Vincent and the Grenadines,"Meat, cattle",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8331.9,8331.9,8331.9,8331.9,8331.9,8331.9,8331.9,8331.9,0.0,0.0,0.0,0.0
Saint Vincent and the Grenadines,"Meat, chicken",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5772.0,5772.0,5772.0,5772.0,5772.0,5772.0,5772.0,5772.0,0.0,0.0,0.0,0.0
Saint Vincent and the Grenadines,"Meat, goat",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17497.0,17497.0,17497.0,17497.0,17497.0,17497.0,17497.0,17497.0,0.0,0.0,0.0,0.0
Saint Vincent and the Grenadines,"Meat, pig",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6480.4,7776.4,7776.4,7776.4,7776.4,7776.4,7776.4,7776.4,0.0,0.0,0.0,0.0
Saint Vincent and the Grenadines,"Meat, sheep",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17090.1,17090.1,17090.1,17090.1,17090.1,17090.1,17090.1,17090.1,0.0,0.0,0.0,0.0
Saint Vincent and the Grenadines,"Milk, whole fresh cow",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1467.1,1467.1,1467.1,1467.1,1467.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Saint Vincent and the Grenadines,"Nutmeg, mace and cardamoms",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1641.2,1673.9,7005.8,4964.5,4180.6,2381.5,4000.7,3587.4,5942.0,0.0,5153.7,0.0
Saint Vincent and the Grenadines,Oranges,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,375.6,400.1,391.9,596.1,563.4,1564.4,1833.3,1833.3,0.0,559.0,0.0
Saint Vincent and the Grenadines,Papayas,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,790.4,814.8,985.9,977.8,1010.4,1222.2,981.0,0.0
Saint Vincent and the Grenadines,Pigeon peas,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4285.9,5076.3,3634.1,4774.8,5229.1,0.0,4887.8,0.0
Saint Vincent and the Grenadines,Plantains,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,595.0,737.0,662.0,0.0
Saint Vincent and the Grenadines,Plantains and others,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,669.6,653.2,587.9,824.7,751.2,612.4,586.7,529.6,594.8,737.0,0.0,0.0
Saint Vincent and the Grenadines,"Pumpkins, squash and gourds",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1167.6,1200.3,1151.3,1192.1,1413.7,1552.2,1780.4,1645.9,1625.6,0.0,1562.1,0.0
Saint Vincent and the Grenadines,Roots and tubers nes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1747.4,1796.4,1927.0,2065.8,964.1,928.9,1140.7,1184.1,1146.9,0.0,1093.5,0.0
Saint Vincent and the Grenadines,Spices nes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8434.7,8720.5,10835.3,10704.7,16899.3,17738.5,9500.7,9688.1,9743.1,0.0,0.0,0.0
Saint Vincent and the Grenadines,Sweet potatoes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,824.7,881.8,1020.7,759.4,775.7,964.4,1157.0,1075.6,1004.3,1011.1,991.4,0.0
Saint Vincent and the Grenadines,"Tangerines, mandarins, clementines, satsumas",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1303.7,1644.4,1743.7,1923.0,1666.3,0.0,0.0,0.0
Saint Vincent and the Grenadines,Yams,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1339.1,1314.6,1510.6,1584.1,1624.9,1796.5,1576.7,1631.7,1393.3,1944.4,2112.3,0.0
Samoa,Avocados,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1481.3,2487.0,1978.7,3963.8,1939.1,2070.2,2297.1,0.0
Samoa,Bananas,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1886.4,1798.7,1010.9,800.5,1201.5,380.1,481.9,0.0
Samoa,Coconuts,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,271.0,343.3,290.5,224.0,213.3,223.1,270.6,0.0
Samoa,"Eggs, hen, in shell",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2549.8,0.0,0.0,0.0
Samoa,"Fruit, citrus nes",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,502.1,343.6,946.7,1020.9,783.6,1743.7,4332.6,0.0
Samoa,Lemons and limes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,320.2,307.3,269.9,421.7,273.8,1468.9,1623.8,0.0
Samoa,"Mangoes, mangosteens, guavas",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,793.6,1240.6,1643.6,3292.4,1000.7,2295.3,2074.9,0.0
Samoa,Papayas,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,849.3,1328.6,753.9,1510.2,959.3,543.8,729.9,0.0
Samoa,Pineapples,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2089.0,2576.5,1747.9,3501.3,2538.4,1967.2,1842.0,0.0
Samoa,Roots and tubers nes,853.5,821.5,840.5,869.0,106.7,143.0,120.3,89.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Samoa,Taro (cocoyam),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1210.2,828.3,661.7,816.1,1048.8,661.3,975.9,0.0
Samoa,Yams,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1258.2,1457.2,1386.8,1460.4,1400.6,1157.9,1638.1,0.0
Saudi Arabia,Cabbages and other brassicas,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,792.0,760.0,784.0,914.7,829.3,904.0,892.9,0.0,0.0,0.0,778.7
Saudi Arabia,Carrots and turnips,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,826.7,800.0,853.3,666.7,640.0,0.0,0.0,0.0,0.0,0.0,930.7,1008.0,1056.0,1168.0,1216.0,1258.7,698.7,704.0,712.0,0.0,656.0
Saudi Arabia,"Coffee, green",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6453.3,6757.3,7613.3,9157.3,9920.0,9941.3,9545.8,0.0,0.0,0.0,0.0
Saudi Arabia,Cucumbers and gherkins,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,560.0,586.7,560.0,506.7,506.7,0.0,0.0,0.0,0.0,0.0,1112.0,1128.0,1144.0,1234.7,1352.0,1453.3,901.3,906.7,909.3,0.0,869.3
Saudi Arabia,Dates,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3781.3,3400.0,3408.0,3394.7,3429.3,3581.3,2639.5,2634.7,2637.3,0.0,2637.3
Saudi Arabia,Eggplants (aubergines),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,400.0,506.7,506.7,480.0,480.0,0.0,0.0,0.0,0.0,0.0,962.7,981.3,989.3,1040.0,1082.7,1138.7,778.7,789.3,792.0,0.0,752.0
Saudi Arabia,"Eggs, hen, in shell",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1280.0,1264.0,1168.0,1120.0,1168.0,0.0,0.0,0.0,0.0,0.0,1973.7,2029.6,2018.1,2128.4,2255.1,2197.5,2310.3,0.0,0.0,0.0,1354.7
Saudi Arabia,"Fruit, citrus nes",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,720.0,666.7,746.7,666.7,666.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Saudi Arabia,Grapes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1120.0,1226.7,1413.3,1520.0,1520.0,0.0,0.0,0.0,0.0,0.0,2528.0,2573.3,2725.3,2834.7,2960.0,3069.3,1685.3,1658.7,1709.3,0.0,1893.3
